kunde_id,maaned,innlogginger,korttransaksjoner
K110755,2025-04,25,63
K110755,2025-05,12,65
K110755,2025-06,14,58
K110755,2025-07,16,60
K110755,2025-08,31,61
K110755,2025-09,13,47
K110755,2025-10,24,53
K110755,2025-11,16,46
K110755,2025-12,14,58
K110756,2024-01,8,28
K110756,2024-02,6,32
K110756,2024-03,11,24
K110756,2024-04,15,30
K110756,2024-05,14,44
K110756,2024-06,9,32
K110756,2024-07,14,43
K110756,2024-08,8,37
K110756,2024-09,11,22
K110756,2024-10,6,27
K110756,2024-11,8,28
K110756,2024-12,13,24
K110756,2025-01,11,31
K110756,2025-02,6,25
K110756,2025-03,6,29
K110756,2025-04,13,36
K110756,2025-05,11,39
K110756,2025-06,7,32
K110756,2025-07,11,38
K110756,2025-08,10,31
K110756,2025-09,5,26
K110756,2025-10,7,23
K110756,2025-11,12,20
K110756,2025-12,7,35
K110757,2024-01,12,30
K110757,2024-02,9,37
K110757,2024-03,14,32
K110757,2024-04,14,43
K110757,2024-05,5,33
K110757,2024-06,13,31
K110757,2024-07,5,28
K110757,2024-08,6,22
K110757,2024-09,5,31
K110757,2024-10,9,29
K110757,2024-11,18,30
K110757,2024-12,10,38
K110757,2025-01,13,30
K110757,2025-02,10,34
K110757,2025-03,12,32
K110757,2025-04,11,39
K110757,2025-05,13,42
K110757,2025-06,7,36
K110757,2025-07,12,35
K110757,2025-08,14,42
K110757,2025-09,11,34
K110757,2025-10,14,40
K110757,2025-11,9,37
K110757,2025-12,6,31
K110758,2024-01,14,45
K110758,2024-02,18,45
K110758,2024-03,18,56
K110758,2024-04,17,38
K110758,2024-05,14,51
K110758,2024-06,14,38
K110758,2024-07,19,62
K110758,2024-08,21,54
K110758,2024-09,17,49
K110758,2024-10,18,52
K110758,2024-11,18,57
K110758,2024-12,17,59
K110758,2025-01,16,50
K110758,2025-02,24,49
K110758,2025-03,24,51
K110758,2025-04,29,55
K110758,2025-05,29,64
K110758,2025-06,15,49
K110758,2025-07,24,52
K110758,2025-08,21,55
K110758,2025-09,10,39
K110758,2025-10,22,49
K110758,2025-11,19,30
K110758,2025-12,17,41
K110759,2024-01,9,21
K110759,2024-02,8,28
K110759,2024-03,11,27
K110759,2024-04,9,31
K110759,2024-05,11,42
K110759,2024-06,17,41
K110759,2024-07,7,40
K110759,2024-08,9,31
K110759,2024-09,8,35
K110759,2024-10,7,32
K110759,2024-11,10,17
K110759,2024-12,5,23
K110759,2025-01,12,27
K110759,2025-02,5,27
K110759,2025-03,4,23
K110759,2025-04,7,28
K110759,2025-05,7,21
K110759,2025-06,9,29
K110759,2025-07,7,32
K110759,2025-08,4,26
K110759,2025-09,6,23
K110759,2025-10,9,35
K110759,2025-11,7,19
K110759,2025-12,6,26
K110760,2024-01,6,27
K110760,2024-02,8,36
K110760,2024-03,7,31
K110760,2024-04,4,39
K110760,2024-05,8,29
K110760,2024-06,9,23
K110760,2024-07,4,23
K110760,2024-08,8,25
K110760,2024-09,12,24
K110760,2024-10,11,23
K110760,2024-11,4,22
K110760,2024-12,6,25
K110760,2025-01,7,39
K110760,2025-02,5,33
K110760,2025-03,8,41
K110760,2025-04,13,24
K110760,2025-05,5,30
K110760,2025-06,9,22
K110760,2025-07,9,19
K110760,2025-08,10,21
K110760,2025-09,4,25
K110760,2025-10,6,29
K110760,2025-11,2,24
K110760,2025-12,2,15
K110761,2024-01,14,38
K110761,2024-02,12,38
K110761,2024-03,9,49
K110761,2024-04,16,33
K110761,2024-05,9,46
K110761,2024-06,13,45
K110761,2024-07,18,50
K110761,2024-08,9,39
K110761,2024-09,9,32
K110761,2024-10,9,49
K110761,2024-11,16,38
K110761,2024-12,14,33
K110761,2025-01,16,52
K110761,2025-02,11,34
K110761,2025-03,19,41
K110761,2025-04,15,45
K110761,2025-05,14,41
K110761,2025-06,16,49
K110761,2025-07,11,40
K110761,2025-08,16,31
K110761,2025-09,10,46
K110761,2025-10,10,28
K110761,2025-11,15,32
K110761,2025-12,8,42
K110762,2024-01,20,58
K110762,2024-02,39,61
K110762,2024-03,27,69
K110762,2024-04,22,60
K110762,2024-05,19,63
K110762,2024-06,24,74
K110762,2024-07,25,61
K110762,2024-08,16,73
K110762,2024-09,15,55
K110762,2024-10,18,60
K110762,2024-11,21,60
K110762,2024-12,14,54
K110762,2025-01,24,60
K110762,2025-02,17,48
K110762,2025-03,23,56
K110762,2025-04,23,63
K110762,2025-05,21,48
K110762,2025-06,18,52
K110762,2025-07,21,45
K110762,2025-08,20,57
K110762,2025-09,23,48
K110762,2025-10,20,48
K110762,2025-11,20,63
K110762,2025-12,20,51
K110763,2024-01,20,42
K110763,2024-02,16,44
K110763,2024-03,26,61
K110763,2024-04,18,37
K110763,2024-05,15,56
K110763,2024-06,16,45
K110763,2024-07,18,37
K110763,2024-08,24,46
K110763,2024-09,14,53
K110763,2024-10,14,47
K110763,2024-11,20,44
K110763,2024-12,21,42
K110763,2025-01,14,45
K110763,2025-02,12,44
K110763,2025-03,14,51
K110763,2025-04,20,51
K110763,2025-05,13,47
K110763,2025-06,11,53
K110763,2025-07,19,56
K110763,2025-08,12,42
K110763,2025-09,16,38
K110763,2025-10,13,41
K110763,2025-11,11,46
K110763,2025-12,19,65
K110764,2024-01,22,47
K110764,2024-02,18,73
K110764,2024-03,14,44
K110764,2024-04,31,51
K110764,2024-05,16,45
K110764,2024-06,18,49
K110764,2024-07,12,48
K110764,2024-08,21,60
K110764,2024-09,12,49
K110764,2024-10,22,35
K110764,2024-11,12,55
K110764,2024-12,11,44
K110764,2025-01,24,46
K110764,2025-02,23,49
K110764,2025-03,11,37
K110764,2025-04,34,46
K110764,2025-05,18,45
K110764,2025-06,17,61
K110764,2025-07,16,42
K110764,2025-08,22,54
K110764,2025-09,11,49
K110764,2025-10,6,29
K110764,2025-11,18,58
K110764,2025-12,20,56
K110765,2024-01,16,48
K110765,2024-02,15,48
K110765,2024-03,17,44
K110765,2024-04,17,61
K110765,2024-05,20,48
K110765,2024-06,10,35
K110765,2024-07,19,58
K110765,2024-08,17,57
K110765,2024-09,12,49
K110765,2024-10,11,48
K110765,2024-11,16,52
K110765,2024-12,17,43
K110765,2025-01,12,50
K110765,2025-02,14,49
K110765,2025-03,16,51
K110765,2025-04,19,49
K110765,2025-05,19,42
K110765,2025-06,18,59
K110765,2025-07,29,48
K110765,2025-08,15,40
K110765,2025-09,10,40
K110765,2025-10,16,59
K110765,2025-11,14,37
K110765,2025-12,22,46
K110766,2024-01,9,27
K110766,2024-02,8,29
K110766,2024-03,7,28
K110766,2024-04,20,38
K110766,2024-05,6,32
K110766,2024-06,8,26
K110766,2024-07,4,22
K110766,2024-08,11,24
K110766,2024-09,13,30
K110766,2024-10,4,19
K110766,2024-11,12,29
K110766,2024-12,6,31
K110766,2025-01,14,25
K110766,2025-02,14,33
K110766,2025-03,4,25
K110766,2025-04,8,26
K110766,2025-05,10,26
K110766,2025-06,7,23
K110766,2025-07,11,33
K110766,2025-08,8,26
K110766,2025-09,10,26
K110766,2025-10,5,28
K110766,2025-11,20,27
K110766,2025-12,3,15
K110767,2024-01,7,30
K110767,2024-02,8,24
K110767,2024-03,6,19
K110767,2024-04,8,38
K110767,2024-05,4,28
K110767,2024-06,6,28
K110767,2024-07,5,31
K110767,2024-08,8,28
K110767,2024-09,5,18
K110767,2024-10,7,30
K110767,2024-11,7,25
K110767,2024-12,3,25
K110767,2025-01,5,24
K110767,2025-02,7,20
K110767,2025-03,13,31
K110767,2025-04,9,17
K110767,2025-05,7,26
K110767,2025-06,10,21
K110767,2025-07,6,27
K110767,2025-08,9,21
K110767,2025-09,6,15
K110767,2025-10,4,19
K110767,2025-11,5,20
K110767,2025-12,4,18
K110768,2024-01,8,18
K110768,2024-02,6,22
K110768,2024-03,6,23
K110768,2024-04,2,21
K110768,2024-05,5,16
K110768,2024-06,6,13
K110768,2024-07,4,13
K110768,2024-08,9,17
K110768,2024-09,5,14
K110768,2024-10,4,17
K110768,2024-11,2,15
K110768,2024-12,3,23
K110768,2025-01,2,22
K110768,2025-02,4,10
K110768,2025-03,3,21
K110768,2025-04,2,15
K110768,2025-05,4,21
K110768,2025-06,2,16
K110768,2025-07,1,18
K110768,2025-08,3,15
K110768,2025-09,1,21
K110768,2025-10,1,19
K110768,2025-11,1,13
K110768,2025-12,2,17
K110769,2024-01,14,36
K110769,2024-02,15,50
K110769,2024-03,15,39
K110769,2024-04,13,40
K110769,2024-05,7,34
K110769,2024-06,16,37
K110769,2024-07,14,44
K110769,2024-08,13,36
K110769,2024-09,4,49
K110769,2024-10,12,38
K110769,2024-11,16,49
K110769,2024-12,9,41
K110769,2025-01,8,34
K110769,2025-02,9,39
K110769,2025-03,18,43
K110769,2025-04,10,44
K110769,2025-05,14,39
K110769,2025-06,13,36
K110769,2025-07,9,43
K110769,2025-08,16,35
K110769,2025-09,7,34
K110769,2025-10,17,41
K110769,2025-11,13,30
K110769,2025-12,12,34
K110770,2024-01,1,22
K110770,2024-02,4,22
K110770,2024-03,1,25
K110770,2024-04,4,14
K110770,2024-05,1,20
K110770,2024-06,4,24
K110770,2024-07,3,17
K110770,2024-08,5,13
K110770,2024-09,0,20
K110770,2024-10,3,19
K110770,2024-11,4,18
K110770,2024-12,2,10
K110770,2025-01,4,11
K110770,2025-02,2,21
K110770,2025-03,0,15
K110770,2025-04,2,19
K110770,2025-05,7,13
K110770,2025-06,2,20
K110770,2025-07,4,15
K110770,2025-08,1,16
K110770,2025-09,4,10
K110770,2025-10,5,13
K110770,2025-11,0,16
K110770,2025-12,4,19
K110771,2024-01,7,40
K110771,2024-02,14,41
K110771,2024-03,8,35
K110771,2024-04,13,41
K110771,2024-05,15,42
K110771,2024-06,6,30
K110771,2024-07,7,34
K110771,2024-08,4,40
K110771,2024-09,8,37
K110771,2024-10,13,26
K110771,2024-11,14,30
K110771,2024-12,6,28
K110771,2025-01,4,30
K110771,2025-02,8,29
K110771,2025-03,15,41
K110771,2025-04,15,38
K110771,2025-05,13,37
K110771,2025-06,15,55
K110771,2025-07,14,43
K110771,2025-08,9,35
K110771,2025-09,9,37
K110771,2025-10,10,37
K110771,2025-11,9,43
K110771,2025-12,10,34
K110772,2024-01,15,51
K110772,2024-02,11,56
K110772,2024-03,15,48
K110772,2024-04,23,44
K110772,2024-05,27,50
K110772,2024-06,15,45
K110772,2024-07,15,52
K110772,2024-08,24,52
K110772,2024-09,17,35
K110772,2024-10,13,43
K110772,2024-11,19,52
K110772,2024-12,14,48
K110772,2025-01,23,50
K110772,2025-02,20,49
K110772,2025-03,11,37
K110772,2025-04,15,49
K110772,2025-05,13,57
K110772,2025-06,28,46
K110772,2025-07,19,42
K110772,2025-08,11,55
K110772,2025-09,15,35
K110772,2025-10,18,49
K110772,2025-11,15,42
K110772,2025-12,22,61
K110773,2024-01,22,44
K110773,2024-02,15,49
K110773,2024-03,13,42
K110773,2024-04,11,56
K110773,2024-05,14,50
K110773,2024-06,25,45
K110773,2024-07,23,64
K110773,2024-08,21,47
K110773,2024-09,17,53
K110773,2024-10,20,44
K110773,2024-11,11,44
K110773,2024-12,17,53
K110773,2025-01,18,51
K110773,2025-02,28,41
K110773,2025-03,19,55
K110773,2025-04,17,45
K110773,2025-05,17,55
K110773,2025-06,14,55
K110773,2025-07,22,50
K110773,2025-08,17,47
K110773,2025-09,24,53
K110773,2025-10,16,50
K110773,2025-11,18,41
K110773,2025-12,22,46
K110774,2024-01,14,46
K110774,2024-02,12,46
K110774,2024-03,18,47
K110774,2024-04,22,40
K110774,2024-05,13,45
K110774,2024-06,12,40
K110774,2024-07,25,48
K110774,2024-08,12,53
K110774,2024-09,9,38
K110774,2024-10,11,25
K110774,2024-11,10,44
K110774,2024-12,18,48
K110774,2025-01,18,43
K110774,2025-02,17,66
K110774,2025-03,16,53
K110774,2025-04,19,55
K110774,2025-05,16,46
K110774,2025-06,19,38
K110774,2025-07,20,50
K110774,2025-08,13,37
K110774,2025-09,13,40
K110774,2025-10,12,46
K110774,2025-11,11,37
K110774,2025-12,16,48
K110775,2024-01,13,37
K110775,2024-02,14,33
K110775,2024-03,12,42
K110775,2024-04,13,34
K110775,2024-05,9,50
K110775,2024-06,14,27
K110775,2024-07,12,33
K110775,2024-08,8,25
K110775,2024-09,12,23
K110775,2024-10,6,32
K110775,2024-11,11,37
K110775,2024-12,11,23
K110775,2025-01,18,49
K110775,2025-02,11,39
K110775,2025-03,11,37
K110775,2025-04,18,39
K110775,2025-05,17,38
K110775,2025-06,13,37
K110775,2025-07,12,35
K110775,2025-08,14,33
K110775,2025-09,8,34
K110775,2025-10,14,29
K110775,2025-11,14,33
K110775,2025-12,12,51
K110776,2024-01,3,21
K110776,2024-02,2,20
K110776,2024-03,1,18
K110776,2024-04,2,11
K110776,2024-05,1,14
K110776,2024-06,2,13
K110776,2024-07,4,13
K110776,2024-08,2,16
K110776,2024-09,1,7
K110776,2024-10,2,14
K110776,2024-11,2,6
K110776,2024-12,2,13
K110776,2025-01,2,11
K110776,2025-02,1,14
K110776,2025-03,2,4
K110776,2025-04,2,16
K110776,2025-05,5,14
K110776,2025-06,2,8
K110776,2025-07,2,11
K110776,2025-08,1,9
K110776,2025-09,2,14
K110776,2025-10,2,15
K110776,2025-11,2,14
K110776,2025-12,2,14
K110777,2024-01,4,36
K110777,2024-02,11,30
K110777,2024-03,11,30
K110777,2024-04,11,34
K110777,2024-05,14,31
K110777,2024-06,7,30
K110777,2024-07,4,31
K110777,2024-08,10,15
K110777,2024-09,9,19
K110777,2024-10,7,19
K110777,2024-11,12,39
K110777,2024-12,10,30
K110777,2025-01,7,34
K110777,2025-02,9,20
K110777,2025-03,12,26
K110777,2025-04,9,32
K110777,2025-05,9,30
K110777,2025-06,10,27
K110777,2025-07,12,27
K110777,2025-08,9,28
K110777,2025-09,3,28
K110777,2025-10,8,20
K110777,2025-11,2,18
K110777,2025-12,6,13
K110778,2024-01,9,37
K110778,2024-02,16,38
K110778,2024-03,18,55
K110778,2024-04,13,37
K110778,2024-05,14,51
K110778,2024-06,17,43
K110778,2024-07,20,31
K110778,2024-08,11,39
K110778,2024-09,11,53
K110778,2024-10,5,36
K110778,2024-11,11,34
K110778,2024-12,19,32
K110778,2025-01,17,40
K110778,2025-02,14,42
K110778,2025-03,19,48
K110778,2025-04,20,53
K110778,2025-05,13,39
K110778,2025-06,14,44
K110778,2025-07,12,43
K110778,2025-08,11,37
K110778,2025-09,15,44
K110778,2025-10,13,38
K110778,2025-11,18,41
K110778,2025-12,13,39
K110779,2024-01,24,63
K110779,2024-02,28,54
K110779,2024-03,22,63
K110779,2024-04,15,59
K110779,2024-05,26,59
K110779,2024-06,16,68
K110779,2024-07,22,67
K110779,2024-08,23,50
K110779,2024-09,29,58
K110779,2024-10,21,51
K110779,2024-11,14,49
K110779,2024-12,25,55
K110779,2025-01,21,55
K110779,2025-02,25,57
K110779,2025-03,21,54
K110779,2025-04,18,55
K110779,2025-05,13,78
K110779,2025-06,17,62
K110779,2025-07,19,55
K110779,2025-08,26,46
K110779,2025-09,15,48
K110779,2025-10,25,44
K110779,2025-11,12,58
K110779,2025-12,19,53
K110780,2024-01,28,82
K110780,2024-02,27,88
K110780,2024-03,37,80
K110780,2024-04,26,71
K110780,2024-05,28,82
K110780,2024-06,36,87
K110780,2024-07,32,92
K110780,2024-08,33,86
K110780,2024-09,34,77
K110780,2024-10,25,93
K110780,2024-11,32,86
K110780,2024-12,30,89
K110780,2025-01,26,67
K110780,2025-02,28,82
K110780,2025-03,33,95
K110780,2025-04,23,73
K110780,2025-05,34,70
K110780,2025-06,35,61
K110780,2025-07,30,77
K110780,2025-08,27,61
K110780,2025-09,36,81
K110780,2025-10,16,75
K110780,2025-11,29,76
K110780,2025-12,24,81
K110781,2024-01,8,25
K110781,2024-02,11,27
K110781,2024-03,9,32
K110781,2024-04,9,40
K110781,2024-05,7,32
K110781,2024-06,14,37
K110781,2024-07,14,28
K110781,2024-08,10,29
K110781,2024-09,11,35
K110781,2024-10,16,40
K110781,2024-11,12,32
K110781,2024-12,21,33
K110781,2025-01,10,31
K110781,2025-02,7,37
K110781,2025-03,3,40
K110781,2025-04,12,31
K110781,2025-05,9,36
K110781,2025-06,18,46
K110781,2025-07,15,39
K110781,2025-08,19,34
K110781,2025-09,10,31
K110781,2025-10,10,26
K110781,2025-11,12,28
K110781,2025-12,6,35
K110782,2024-01,5,16
K110782,2024-02,5,28
K110782,2024-03,2,10
K110782,2024-04,6,13
K110782,2024-05,5,19
K110782,2024-06,4,21
K110782,2024-07,3,27
K110782,2024-08,6,21
K110782,2024-09,5,18
K110782,2024-10,2,16
K110782,2024-11,5,16
K110782,2024-12,2,12
K110782,2025-01,10,17
K110782,2025-02,7,12
K110782,2025-03,6,13
K110782,2025-04,5,19
K110782,2025-05,2,18
K110782,2025-06,6,17
K110782,2025-07,3,11
K110782,2025-08,1,23
K110782,2025-09,2,16
K110782,2025-10,1,18
K110782,2025-11,6,15
K110782,2025-12,4,19
K110783,2024-01,3,30
K110783,2024-02,8,24
K110783,2024-03,8,23
K110783,2024-04,5,30
K110783,2024-05,5,32
K110783,2024-06,5,26
K110783,2024-07,10,16
K110783,2024-08,9,19
K110783,2024-09,3,24
K110783,2024-10,5,29
K110783,2024-11,5,30
K110783,2024-12,5,29
K110783,2025-01,6,30
K110783,2025-02,9,35
K110783,2025-03,8,31
K110783,2025-04,8,31
K110783,2025-05,11,30
K110783,2025-06,10,23
K110783,2025-07,8,24
K110783,2025-08,4,29
K110783,2025-09,8,36
K110783,2025-10,12,29
K110783,2025-11,11,28
K110783,2025-12,11,29
K110784,2024-01,14,46
K110784,2024-02,21,44
K110784,2024-03,18,41
K110784,2024-04,18,39
K110784,2024-05,19,49
K110784,2024-06,9,58
K110784,2024-07,17,48
K110784,2024-08,13,43
K110784,2024-09,11,40
K110784,2024-10,6,37
K110784,2024-11,15,46
K110784,2024-12,12,29
K110784,2025-01,13,51
K110784,2025-02,9,43
K110784,2025-03,20,49
K110784,2025-04,19,49
K110784,2025-05,10,48
K110784,2025-06,11,38
K110784,2025-07,5,42
K110784,2025-08,18,43
K110784,2025-09,17,44
K110784,2025-10,13,40
K110784,2025-11,9,44
K110784,2025-12,14,32
K110785,2024-01,7,43
K110785,2024-02,11,34
K110785,2024-03,19,49
K110785,2024-04,14,45
K110785,2024-05,12,56
K110785,2024-06,19,45
K110785,2024-07,11,45
K110785,2024-08,13,39
K110785,2024-09,13,39
K110785,2024-10,14,44
K110785,2024-11,10,38
K110785,2024-12,12,46
K110785,2025-01,11,38
K110785,2025-02,16,49
K110785,2025-03,18,39
K110785,2025-04,18,49
K110785,2025-05,12,52
K110785,2025-06,16,36
K110785,2025-07,21,38
K110785,2025-08,20,41
K110785,2025-09,12,39
K110785,2025-10,18,38
K110785,2025-11,13,45
K110785,2025-12,13,32
K110786,2024-01,26,40
K110786,2024-02,26,44
K110786,2024-03,20,61
K110786,2024-04,21,60
K110786,2024-05,20,54
K110786,2024-06,15,56
K110786,2024-07,16,47
K110786,2024-08,21,44
K110786,2024-09,15,39
K110786,2024-10,12,46
K110786,2024-11,17,50
K110786,2024-12,18,49
K110786,2025-01,17,40
K110786,2025-02,15,52
K110786,2025-03,16,50
K110786,2025-04,13,62
K110786,2025-05,17,50
K110786,2025-06,21,55
K110786,2025-07,19,40
K110786,2025-08,15,37
K110786,2025-09,13,39
K110786,2025-10,13,44
K110786,2025-11,14,48
K110786,2025-12,17,58
K110787,2024-01,6,34
K110787,2024-02,16,44
K110787,2024-03,15,42
K110787,2024-04,10,28
K110787,2024-05,4,28
K110787,2024-06,7,35
K110787,2024-07,16,40
K110787,2024-08,7,32
K110787,2024-09,10,36
K110787,2024-10,17,41
K110787,2024-11,9,35
K110787,2024-12,11,41
K110787,2025-01,6,24
K110787,2025-02,9,34
K110787,2025-03,12,40
K110787,2025-04,16,32
K110787,2025-05,10,23
K110787,2025-06,10,21
K110787,2025-07,12,42
K110787,2025-08,6,28
K110787,2025-09,12,30
K110787,2025-10,6,35
K110787,2025-11,7,36
K110787,2025-12,11,28
K110788,2024-01,9,35
K110788,2024-02,20,53
K110788,2024-03,15,39
K110788,2024-04,16,51
K110788,2024-05,16,30
K110788,2024-06,19,48
K110788,2024-07,13,39
K110788,2024-08,21,46
K110788,2024-09,14,36
K110788,2024-10,13,62
K110788,2024-11,15,45
K110788,2024-12,20,49
K110788,2025-01,15,42
K110788,2025-02,22,54
K110788,2025-03,17,41
K110788,2025-04,29,52
K110788,2025-05,13,52
K110788,2025-06,16,52
K110788,2025-07,11,47
K110788,2025-08,14,30
K110788,2025-09,12,44
K110788,2025-10,19,42
K110788,2025-11,20,46
K110788,2025-12,20,38
K110789,2024-01,5,35
K110789,2024-02,18,47
K110789,2024-03,12,56
K110789,2024-04,16,54
K110789,2024-05,21,42
K110789,2024-06,18,57
K110789,2024-07,18,42
K110789,2024-08,20,44
K110789,2024-09,17,33
K110789,2024-10,20,53
K110789,2024-11,10,44
K110789,2024-12,11,47
K110789,2025-01,12,29
K110789,2025-02,25,61
K110789,2025-03,13,52
K110789,2025-04,24,55
K110789,2025-05,15,50
K110789,2025-06,19,57
K110789,2025-07,23,57
K110789,2025-08,13,47
K110789,2025-09,10,51
K110789,2025-10,12,42
K110789,2025-11,20,39
K110789,2025-12,20,31
K110790,2024-01,8,29
K110790,2024-02,7,34
K110790,2024-03,10,28
K110790,2024-04,7,22
K110790,2024-05,4,30
K110790,2024-06,10,27
K110790,2024-07,6,20
K110790,2024-08,8,25
K110790,2024-09,8,30
K110790,2024-10,3,32
K110790,2024-11,11,24
K110790,2024-12,4,24
K110790,2025-01,7,29
K110790,2025-02,3,24
K110790,2025-03,9,27
K110790,2025-04,10,32
K110790,2025-05,7,29
K110790,2025-06,5,34
K110790,2025-07,6,25
K110790,2025-08,6,35
K110790,2025-09,13,22
K110790,2025-10,8,24
K110790,2025-11,1,35
K110790,2025-12,10,36
K110791,2024-01,16,41
K110791,2024-02,20,56
K110791,2024-03,14,63
K110791,2024-04,20,62
K110791,2024-05,24,58
K110791,2024-06,13,64
K110791,2024-07,16,50
K110791,2024-08,20,48
K110791,2024-09,21,54
K110791,2024-10,15,57
K110791,2024-11,15,40
K110791,2024-12,16,40
K110791,2025-01,15,56
K110791,2025-02,20,53
K110791,2025-03,19,51
K110791,2025-04,16,59
K110791,2025-05,23,52
K110791,2025-06,29,76
K110791,2025-07,12,44
K110791,2025-08,15,55
K110791,2025-09,16,52
K110791,2025-10,11,37
K110791,2025-11,17,34
K110791,2025-12,9,41
K110792,2024-01,7,25
K110792,2024-02,9,29
K110792,2024-03,7,32
K110792,2024-04,7,32
K110792,2024-05,9,32
K110792,2024-06,11,32
K110792,2024-07,12,36
K110792,2024-08,5,26
K110792,2024-09,10,29
K110792,2024-10,8,30
K110792,2024-11,8,26
K110792,2024-12,15,37
K110792,2025-01,2,29
K110792,2025-02,6,27
K110792,2025-03,7,31
K110792,2025-04,11,27
K110792,2025-05,9,27
K110792,2025-06,5,35
K110792,2025-07,13,30
K110792,2025-08,4,26
K110792,2025-09,8,26
K110792,2025-10,8,23
K110792,2025-11,7,28
K110792,2025-12,10,31
K110793,2024-01,8,55
K110793,2024-02,16,45
K110793,2024-03,12,33
K110793,2024-04,8,51
K110793,2024-05,14,43
K110793,2024-06,8,44
K110793,2024-07,12,49
K110793,2024-08,18,53
K110793,2024-09,8,41
K110793,2024-10,20,46
K110793,2024-11,23,38
K110793,2024-12,16,46
K110793,2025-01,14,40
K110793,2025-02,11,48
K110793,2025-03,12,43
K110793,2025-04,18,50
K110793,2025-05,16,52
K110793,2025-06,13,41
K110793,2025-07,11,57
K110793,2025-08,15,44
K110793,2025-09,11,42
K110793,2025-10,17,39
K110793,2025-11,5,29
K110793,2025-12,12,26
K110794,2024-01,0,13
K110794,2024-02,0,6
K110794,2024-03,1,13
K110794,2024-04,1,11
K110794,2024-05,0,7
K110794,2024-06,0,10
K110794,2024-07,0,3
K110794,2024-08,0,7
K110794,2024-09,0,1
K110794,2024-10,0,5
K110794,2024-11,0,14
K110794,2024-12,1,10
K110794,2025-01,0,10
K110794,2025-02,1,9
K110794,2025-03,0,10
K110794,2025-04,0,7
K110794,2025-05,0,8
K110794,2025-06,0,7
K110794,2025-07,0,7
K110794,2025-08,1,3
K110794,2025-09,0,7
K110794,2025-10,0,5
K110794,2025-11,1,6
K110794,2025-12,0,5
K110795,2024-01,29,61
K110795,2024-02,26,62
K110795,2024-03,22,77
K110795,2024-04,24,64
K110795,2024-05,20,69
K110795,2024-06,24,78
K110795,2024-07,24,67
K110795,2024-08,22,79
K110795,2024-09,24,51
K110795,2024-10,28,54
K110795,2024-11,25,73
K110795,2024-12,24,60
K110795,2025-01,20,78
K110795,2025-02,28,61
K110795,2025-03,24,61
K110795,2025-04,27,88
K110795,2025-05,23,70
K110795,2025-06,34,72
K110795,2025-07,28,68
K110795,2025-08,25,69
K110795,2025-09,26,59
K110795,2025-10,16,75
K110795,2025-11,24,57
K110795,2025-12,23,72
K110796,2024-01,8,36
K110796,2024-02,17,37
K110796,2024-03,11,34
K110796,2024-04,14,34
K110796,2024-05,9,40
K110796,2024-06,11,42
K110796,2024-07,16,32
K110796,2024-08,11,32
K110796,2024-09,10,49
K110796,2024-10,4,38
K110796,2024-11,25,29
K110796,2024-12,10,37
K110796,2025-01,14,32
K110796,2025-02,14,52
K110796,2025-03,12,33
K110796,2025-04,14,38
K110796,2025-05,18,46
K110796,2025-06,8,47
K110796,2025-07,18,42
K110796,2025-08,16,26
K110796,2025-09,9,42
K110796,2025-10,13,23
K110796,2025-11,6,34
K110796,2025-12,10,36
K110797,2024-01,8,24
K110797,2024-02,12,39
K110797,2024-03,10,28
K110797,2024-04,10,40
K110797,2024-05,15,32
K110797,2024-06,19,40
K110797,2024-07,16,39
K110797,2024-08,15,44
K110797,2024-09,11,30
K110797,2024-10,9,49
K110797,2024-11,7,33
